"t","v"
0.0078724602,-0.0515160158
0.0078734602,-0.0515060879
0.0078744602,-0.051495939
0.0078754602,-0.0514855026
0.0078764603,-0.0514716233
0.0078774603,-0.0514683259
0.0078784603,-0.051456394
0.0078794603,-0.0514446529
0.0078804604,-0.0514327103
0.0078814604,-0.0514205738
0.0078824604,-0.0514080534
0.0078834604,-0.0513953397
0.0078844604,-0.0513803394
0.0078854605,-0.0513714819
0.0078864605,-0.0513578642
0.0078874605,-0.0513438554
0.0078884605,-0.0513295999
0.0078894606,-0.0513150368
0.0078904606,-0.0512966311
0.0078914606,-0.0512887305
0.0078924606,-0.0512727444
0.0078934607,-0.0512568281
0.0078944607,-0.0512407697
0.0078954607,-0.0512244189
0.0078964607,-0.0512077806
0.0078974607,-0.0511908228
0.0078984608,-0.0511735553
0.0078994608,-0.0511518862
0.0079004608,-0.0511421418
0.0079014608,-0.0511251178
0.0079024609,-0.051106419
0.0079034609,-0.051087619
0.0079044609,-0.0510683847
0.0079054609,-0.0510483427
0.007906461,-0.0510283901
0.007907461,-0.050999881
0.007908461,-0.0509917196
0.007909461,-0.0509685797
0.007910461,-0.0509470091
0.0079114611,-0.0509253449
0.0079124611,-0.0509034719
0.0079134611,-0.0508810824
0.0079144611,-0.050859278
0.0079154612,-0.0508363516
0.0079164612,-0.0508124829
0.0079174612,-0.0507889469
0.0079184612,-0.0507652618
0.0079194612,-0.0507411555
0.0079204613,-0.0507104912
0.0079214613,-0.0506975059
0.0079224613,-0.0506729586
0.0079234613,-0.0506471736
0.0079244614,-0.0506212351
0.0079254614,-0.0505948513
0.0079264614,-0.0505681682
0.0079274614,-0.0505405377
0.0079284615,-0.0505129856
0.0079294615,-0.0504856168
0.0079304615,-0.0504573364
0.0079314615,-0.050428255
0.0079324615,-0.0503876467
0.0079334616,-0.0503671509
0.0079344616,-0.0503382121
0.0079354616,-0.050307826
0.0079364616,-0.0502776927
0.0079374617,-0.0502466543
0.0079384617,-0.0502154223
0.0079394617,-0.0501831684
0.0079404617,-0.0501509636
0.0079414618,-0.0501189683
0.0079424618,-0.0500860291
0.0079434618,-0.0500524184
0.0079444618,-0.0500185284
0.0079454618,-0.0499842483
0.0079464619,-0.0499503085
0.0079474619,-0.0499154785
0.0079484619,-0.0498793783
0.0079494619,-0.0498436465
0.007950462,-0.0498079225
0.007951462,-0.0497712699
0.007952462,-0.0497337412
0.007953462,-0.0496962996
0.0079544621,-0.0496581921
0.0079554621,-0.0496202609
0.0079564621,-0.0495819644
0.0079574621,-0.0495417196
0.0079584621,-0.0495022824
0.0079594622,-0.0494627286
0.0079604622,-0.0494222006
0.0079614622,-0.0493807532
0.0079624622,-0.0493393411
0.0079634623,-0.0492973347
0.0079644623,-0.0492556672
0.0079654623,-0.0492130285
0.0079664623,-0.0491690332
0.0079674623,-0.0491254022
0.0079684624,-0.0490817914
0.0079694624,-0.0490371845
0.0079704624,-0.0489917959
0.0079714624,-0.0489460812
0.0079724625,-0.0488999135
0.0079734625,-0.0488570959
0.0079744625,-0.0488123753
0.0079754625,-0.0487674649
0.0079764626,-0.0487191273
0.0079774626,-0.0486709417
0.0079784626,-0.0486220666
0.0079794626,-0.0485727257
0.0079804626,-0.0485237686
0.0079814627,-0.048474436
0.0079824627,-0.0484220029
0.0079834627,-0.0483711642
0.0079844627,-0.0483204286
0.0079854628,-0.0482682539
0.0079864628,-0.0482151201
0.0079874628,-0.0481616827
0.0079884628,-0.0481077561
0.0079894629,-0.048054754
0.0079904629,-0.0480002823
0.0079914629,-0.0479438065
0.0079924629,-0.0478881939
0.0079934629,-0.0478287564
0.007994463,-0.0477725699
0.007995463,-0.0477147072
0.007996463,-0.0476567292
0.007997463,-0.0475983397
0.0079984631,-0.0475392312
0.0079994631,-0.0474796886
0.0080004631,-0.0474196687
0.0080014631,-0.0473604057
0.0080024631,-0.0472993938
0.0080034632,-0.0472372299
0.0080044632,-0.0471745927
0.0080054632,-0.047113235
0.0080064632,-0.0470499157
0.0080074633,-0.046986552
0.0080084633,-0.0469191682
0.0080094633,-0.0468540985
0.0080104633,-0.0467892625
0.0080114634,-0.0467239128
0.0080124634,-0.0466564917
0.0080134634,-0.0465899788
0.0080144634,-0.0465226023
0.0080154634,-0.0464547781
0.0080164635,-0.0463864075
0.0080174635,-0.0463194144
0.0080184635,-0.0462447085
0.0080194635,-0.0461753724
0.0080204636,-0.0461046178
0.0080214636,-0.0460324249
0.0080224636,-0.0459595715
0.0080234636,-0.0458886601
0.0080244637,-0.0458152135
0.0080254637,-0.0457405358
0.0080264637,-0.0456662247
0.0080274637,-0.0455954312
0.0080284637,-0.0455134856
0.0080294638,-0.0454367753
0.0080304638,-0.0453597556
0.0080314638,-0.0452836034
0.0080324638,-0.0452058567
0.0080334639,-0.0451267355
0.0080344639,-0.0450478548
0.0080354639,-0.0449707711
0.0080364639,-0.0448889654
0.008037464,-0.0448084548
0.008038464,-0.0447258458
0.008039464,-0.0446441077
0.008040464,-0.0445624815
0.008041464,-0.0444800015
0.0080424641,-0.0443980382
0.0080434641,-0.0443073755
0.0080444641,-0.0442233253
0.0080454641,-0.0441388014
0.0080464642,-0.0440536864
0.0080474642,-0.043965977
0.0080484642,-0.0438780944
0.0080494642,-0.0437917722
0.0080504642,-0.0437047569
0.0080514643,-0.0436137736
0.0080524643,-0.0435201346
0.0080534643,-0.0434298455
0.0080544643,-0.0433404612
0.0080554644,-0.0432490152
0.0080564644,-0.043156441
0.0080574644,-0.0430690436
0.0080584644,-0.0429683828
0.0080594645,-0.0428755745
0.0080604645,-0.04278048
0.0080614645,-0.0426872812
0.0080624645,-0.0425911833
0.0080634645,-0.0424946142
0.0080644646,-0.042397284
0.0080654646,-0.0423014506
0.0080664646,-0.0422010502
0.0080674646,-0.0421017003
0.0080684647,-0.0420026286
0.0080694647,-0.0419029664
0.0080704647,-0.0418026536
0.0080714647,-0.0417052085
0.0080724648,-0.0415952931
0.0080734648,-0.0414946836
0.0080744648,-0.0413918703
0.0080754648,-0.0412883586
0.0080764648,-0.0411844651
0.0080774649,-0.0410797105
0.0080784649,-0.0409787932
0.0080794649,-0.040866115
