"Time","CH1","CH2"
0.0002448,1.8000001,6.20000029
0.000245,2,6.20000029
0.0002452,2,6.4000001
0.0002454,1.6,6.20000029
0.0002456,1.6,6
0.0002458,1.6,6
0.000246,1.4,6
0.0002462,1.6,6
0.0002464,1.4,5.5999999
0.0002466,1.6,5.5999999
0.0002468,1.4,5.5999999
0.000247,1.4,5.80000019
0.0002472,1.2,5.80000019
0.0002474,1.4,5.4000001
0.0002476,1.2,5.5999999
0.0002478,1,5.4000001
0.000248,1.2,5.4000001
0.0002482,0.8000000119,5.5999999
0.0002484,1.2,5.4000001
0.0002486,1,5.20000029
0.0002488,0.8000000119,5.4000001
0.000249,1,5.4000001
0.0002492,1,5
0.0002494,0.8000000119,5
0.0002496,0.8000000119,5.20000029
0.0002498,0.400000006,5.20000029
